0 1 (0 0 0)[0] (3.0 14.0 0)[0] CL:0 GL:1 SO:1 GO:4
1 1 (0 0 0)[0] (14.0 2.97 3.14)[0] CL:1 GL:0 SO:1 GO:2
2 1 (0 0 0)[0] (2.61 10.61 0)[0] CL:0 GL:1 SO:1 GO:4
3 1 (0 0 0)[0] (11.4 2.96 3.14)[0] CL:1 GL:0 SO:1 GO:2
4 1 (0 0 0)[0] (7.4 13.0 1.57)[0] CL:0 GL:0 SO:1 GO:2







